gm,game_date,home_away,opp,result,r,ra,record,rank,gb,time,time_minutes,day_night,attendance,year,wins,losses,win_pct,game_day
16,1904-05-05,boxscore,PHA,W,3,0,13-3,1,4.0,nan:00,0.0,D,10267,1904,13,3,0.81,Thursday
15,1904-05-04,boxscore,PHA,W,3,2,12-3,1,3.0,nan:00,0.0,D,5651,1904,12,3,0.8,Wednesday
14,1904-05-03,boxscore,PHA,W,4,2,11-3,1,3.0,nan:00,0.0,D,5156,1904,11,3,0.79,Tuesday
13,1904-05-02,boxscore,PHA,L,0,3,10-3,1,2.0,nan:00,0.0,D,6491,1904,10,3,0.77,Monday
12,1904-04-30,boxscore,WSH,W,4,1,10-2,1,3.0,1:40:00,100.0,D,3000,1904,10,2,0.83,Saturday
11,1904-04-29,boxscore,WSH,W,4,3,9-2,1,3.0,0:50:00,50.0,D,1000,1904,9,2,0.82,Friday
10,1904-04-26,boxscore,PHA,W,2,1,8-2,1,2.0,1:47:00,107.0,D,2019,1904,8,2,0.8,Tuesday
9,1904-04-25,boxscore,PHA,L,0,2,7-2,1,1.5,1:30:00,90.0,D,6070,1904,7,2,0.78,Monday
8,1904-04-23,boxscore,PHA,W,3,1,7-1,1,2.5,1:45:00,105.0,D,15051,1904,7,1,0.88,Saturday
7,1904-04-22,boxscore,PHA,W,3,1,6-1,1,1.5,1:30:00,90.0,D,5176,1904,6,1,0.86,Friday
6,1904-04-19,boxscore,WSH,W,3,2,5-1,1,1.0,nan:00,0.0,D,19347,1904,5,1,0.83,Tuesday
5,1904-04-19,boxscore,WSH,W,1,0,4-1,1,1.0,nan:00,0.0,D,8837,1904,4,1,0.8,Tuesday
4,1904-04-18,boxscore,WSH,W,5,0,3-1,2,-0.5,nan:00,0.0,D,10685,1904,3,1,0.75,Monday
3,1904-04-16,boxscore,NYY,W,12,6,2-1,3,-0.5,1:55:00,115.0,D,5000,1904,2,1,0.67,Saturday
2,1904-04-15,boxscore,NYY,W,4,1,1-1,4,-0.5,2:10:00,130.0,D,3185,1904,1,1,0.5,Friday
1,1904-04-14,boxscore,NYY,L,2,8,0-1,5,-1.0,1:35:00,95.0,D,15842,1904,0,1,0.0,Thursday
140,1903-09-28,boxscore,SLB,W,8,7,90-47,1,14.0,nan:00,0.0,D,0,1903,90,47,0.64,Monday
141,1903-09-28,boxscore,SLB,W,6,0,91-47,1,14.0,nan:00,0.0,D,2681,1903,91,47,0.65,Monday
139,1903-09-26,boxscore,SLB,W,8,2,89-47,1,13.5,nan:00,0.0,D,5823,1903,89,47,0.64,Saturday
138,1903-09-26,boxscore,SLB,L,2,6,88-47,1,13.5,nan:00,0.0,D,0,1903,88,47,0.64,Saturday
137,1903-09-25,boxscore,DET,T,6,6,88-46,1,13.5,nan:00,0.0,D,1900,1903,88,46,0.64,Friday
136,1903-09-24,boxscore,DET,W,8,2,88-46,1,14.0,nan:00,0.0,D,2100,1903,88,46,0.65,Thursday
135,1903-09-23,boxscore,DET,L,2,8,87-46,1,14.0,nan:00,0.0,D,5216,1903,87,46,0.64,Wednesday
134,1903-09-23,boxscore,DET,L,4,5,87-45,1,14.0,nan:00,0.0,D,0,1903,87,45,0.65,Wednesday
133,1903-09-22,boxscore,CHW,L,0,7,87-44,1,14.5,nan:00,0.0,D,3556,1903,87,44,0.65,Tuesday
132,1903-09-21,boxscore,CHW,W,4,3,87-43,1,15.5,nan:00,0.0,D,1981,1903,87,43,0.66,Monday
131,1903-09-19,boxscore,CHW,W,13,3,86-43,1,15.5,nan:00,0.0,D,6368,1903,86,43,0.66,Saturday
130,1903-09-18,boxscore,CLE,W,7,6,85-43,1,14.5,nan:00,0.0,D,4717,1903,85,43,0.65,Friday
129,1903-09-17,boxscore,CLE,W,14,3,84-43,1,13.5,nan:00,0.0,D,5184,1903,84,43,0.65,Thursday
128,1903-09-16,boxscore,CLE,W,14,7,83-43,1,12.5,nan:00,0.0,D,4976,1903,83,43,0.65,Wednesday
127,1903-09-15,boxscore,NYY,W,12,3,82-43,1,11.5,nan:00,0.0,D,3864,1903,82,43,0.65,Tuesday
126,1903-09-14,boxscore,NYY,L,2,4,81-43,1,11.0,nan:00,0.0,D,4021,1903,81,43,0.64,Monday
125,1903-09-12,boxscore,NYY,W,10,1,81-42,1,11.5,nan:00,0.0,D,8482,1903,81,42,0.65,Saturday
124,1903-09-11,boxscore,WSH,W,2,1,80-42,1,12.0,nan:00,0.0,D,3842,1903,80,42,0.65,Friday
123,1903-09-10,boxscore,WSH,W,3,0,79-42,1,11.5,nan:00,0.0,D,3288,1903,79,42,0.64,Thursday
122,1903-09-09,boxscore,WSH,W,3,2,78-42,1,11.0,nan:00,0.0,D,5932,1903,78,42,0.64,Wednesday
121,1903-09-09,boxscore,WSH,W,9,4,77-42,1,11.0,nan:00,0.0,D,0,1903,77,42,0.64,Wednesday
120,1903-09-08,boxscore,NYY,L,0,1,76-42,1,10.0,1:40:00,100.0,D,1033,1903,76,42,0.63,Tuesday
119,1903-09-07,boxscore,NYY,L,0,5,76-41,1,11.0,1:30:00,90.0,D,7385,1903,76,41,0.64,Monday
118,1903-09-07,boxscore,NYY,W,4,0,76-40,1,11.0,1:30:00,90.0,D,5033,1903,76,40,0.64,Monday
117,1903-09-05,boxscore,PHA,W,12,1,75-40,1,11.5,nan:00,0.0,D,7394,1903,75,40,0.64,Saturday
116,1903-09-03,boxscore,PHA,W,6,5,74-40,1,10.0,nan:00,0.0,D,6779,1903,74,40,0.64,Thursday
115,1903-09-01,boxscore,WSH,W,2,1,73-40,1,9.5,1:40:00,100.0,D,1225,1903,73,40,0.63,Tuesday
114,1903-08-31,boxscore,WSH,W,5,2,72-40,1,9.5,1:35:00,95.0,D,1422,1903,72,40,0.63,Monday
113,1903-08-31,boxscore,WSH,L,1,2,71-40,1,9.5,1:45:00,105.0,D,0,1903,71,40,0.63,Monday
112,1903-08-29,boxscore,WSH,T,1,1,71-39,1,9.5,1:45:00,105.0,D,2856,1903,71,39,0.63,Saturday
111,1903-08-29,boxscore,WSH,W,3,2,71-39,1,9.5,1:50:00,110.0,D,0,1903,71,39,0.64,Saturday
110,1903-08-27,boxscore,PHA,W,4,2,70-39,1,8.5,1:45:00,105.0,D,4094,1903,70,39,0.64,Thursday
109,1903-08-26,boxscore,PHA,W,3,0,69-39,1,8.0,1:40:00,100.0,D,4852,1903,69,39,0.63,Wednesday
108,1903-08-24,boxscore,SLB,L,1,5,68-39,1,7.5,1:45:00,105.0,D,1200,1903,68,39,0.63,Monday
107,1903-08-23,boxscore,SLB,W,4,2,68-38,1,8.5,1:46:00,106.0,D,21300,1903,68,38,0.64,Sunday
106,1903-08-23,boxscore,SLB,W,5,3,67-38,1,8.5,1:47:00,107.0,D,0,1903,67,38,0.63,Sunday
105,1903-08-22,boxscore,SLB,L,1,2,66-38,1,7.5,1:20:00,80.0,D,4100,1903,66,38,0.63,Saturday
104,1903-08-21,boxscore,CHW,W,11,3,66-37,1,8.5,1:40:00,100.0,D,3600,1903,66,37,0.63,Friday
103,1903-08-20,boxscore,CHW,L,5,9,65-37,1,8.0,1:35:00,95.0,D,2475,1903,65,37,0.63,Thursday
102,1903-08-19,boxscore,CHW,W,4,3,65-36,1,7.5,1:53:00,113.0,D,1275,1903,65,36,0.64,Wednesday
101,1903-08-18,boxscore,CLE,W,10,2,64-36,1,7.0,1:40:00,100.0,D,8924,1903,64,36,0.63,Tuesday
100,1903-08-17,boxscore,CLE,L,3,9,63-36,1,7.0,1:25:00,85.0,D,5150,1903,63,36,0.63,Monday
99,1903-08-15,boxscore,DET,W,6,3,63-35,1,7.0,1:40:00,100.0,D,2997,1903,63,35,0.64,Saturday
98,1903-08-14,boxscore,DET,W,6,3,62-35,1,7.0,1:35:00,95.0,D,2564,1903,62,35,0.63,Friday
97,1903-08-13,boxscore,DET,L,1,10,61-35,1,6.0,1:35:00,95.0,D,4473,1903,61,35,0.63,Thursday
96,1903-08-13,boxscore,DET,W,3,1,61-34,1,6.0,2:05:00,125.0,D,0,1903,61,34,0.64,Thursday
95,1903-08-11,boxscore,PHA,W,5,1,60-34,1,6.5,nan:00,0.0,D,10600,1903,60,34,0.63,Tuesday
94,1903-08-10,boxscore,PHA,W,7,2,59-34,1,5.5,nan:00,0.0,D,10378,1903,59,34,0.63,Monday
93,1903-08-08,boxscore,PHA,W,11,6,58-34,1,4.5,nan:00,0.0,D,14519,1903,58,34,0.62,Saturday
92,1903-08-07,boxscore,PHA,W,11,3,57-34,1,3.5,2:00:00,120.0,D,11291,1903,57,34,0.62,Friday
91,1903-08-06,boxscore,PHA,L,3,4,56-34,1,2.5,1:25:00,85.0,D,9661,1903,56,34,0.62,Thursday
90,1903-08-05,boxscore,PHA,W,3,0,56-33,1,3.5,1:50:00,110.0,D,10275,1903,56,33,0.62,Wednesday
89,1903-08-03,boxscore,WSH,L,2,5,55-33,1,2.5,1:30:00,90.0,D,1701,1903,55,33,0.62,Monday
88,1903-08-01,boxscore,WSH,W,5,1,55-32,1,3.5,1:45:00,105.0,D,2525,1903,55,32,0.62,Saturday
87,1903-08-01,boxscore,WSH,L,0,1,54-32,1,3.5,1:50:00,110.0,D,0,1903,54,32,0.62,Saturday
86,1903-07-31,boxscore,WSH,T,4,4,54-31,1,3.0,1:55:00,115.0,D,1459,1903,54,31,0.63,Friday
85,1903-07-30,boxscore,NYY,L,1,12,54-31,1,2.5,nan:00,0.0,D,4611,1903,54,31,0.64,Thursday
84,1903-07-29,boxscore,NYY,L,14,15,54-30,1,4.0,nan:00,0.0,D,4135,1903,54,30,0.64,Wednesday
83,1903-07-28,boxscore,NYY,W,3,0,54-29,1,4.5,nan:00,0.0,D,5170,1903,54,29,0.65,Tuesday
82,1903-07-27,boxscore,NYY,W,5,0,53-29,1,4.5,nan:00,0.0,D,5176,1903,53,29,0.65,Monday
81,1903-07-25,boxscore,NYY,W,7,5,52-29,1,4.5,1:55:00,115.0,D,6022,1903,52,29,0.64,Saturday
80,1903-07-24,boxscore,NYY,W,8,2,51-29,1,3.5,1:55:00,115.0,D,2529,1903,51,29,0.64,Friday
78,1903-07-23,boxscore,NYY,W,6,1,50-28,1,2.5,1:35:00,95.0,D,0,1903,50,28,0.64,Thursday
79,1903-07-23,boxscore,NYY,L,2,4,50-29,1,2.5,1:25:00,85.0,D,5030,1903,50,29,0.63,Thursday
77,1903-07-20,boxscore,DET,L,2,3,49-28,1,4.5,nan:00,0.0,D,4662,1903,49,28,0.64,Monday
76,1903-07-18,boxscore,DET,W,5,3,49-27,1,4.5,nan:00,0.0,D,8395,1903,49,27,0.64,Saturday
75,1903-07-17,boxscore,DET,W,1,0,48-27,1,4.0,nan:00,0.0,D,4489,1903,48,27,0.64,Friday
74,1903-07-16,boxscore,CLE,W,11,4,47-27,1,4.0,nan:00,0.0,D,5470,1903,47,27,0.64,Thursday
72,1903-07-15,boxscore,CLE,W,4,3,46-26,1,3.0,nan:00,0.0,D,0,1903,46,26,0.64,Wednesday
73,1903-07-15,boxscore,CLE,L,2,4,46-27,1,3.0,nan:00,0.0,D,11377,1903,46,27,0.63,Wednesday
71,1903-07-14,boxscore,CLE,L,3,4,45-26,1,4.0,nan:00,0.0,D,11736,1903,45,26,0.63,Tuesday
70,1903-07-11,boxscore,CHW,W,8,5,45-25,1,5.0,nan:00,0.0,D,5081,1903,45,25,0.64,Saturday
69,1903-07-10,boxscore,CHW,L,4,8,44-25,1,4.0,nan:00,0.0,D,3359,1903,44,25,0.64,Friday
68,1903-07-09,boxscore,CHW,W,5,3,44-24,1,4.0,nan:00,0.0,D,3533,1903,44,24,0.65,Thursday
67,1903-07-08,boxscore,CHW,W,6,1,43-24,1,4.0,nan:00,0.0,D,4547,1903,43,24,0.64,Wednesday
66,1903-07-07,boxscore,SLB,L,2,3,42-24,1,4.0,nan:00,0.0,D,4320,1903,42,24,0.64,Tuesday
65,1903-07-06,boxscore,SLB,W,8,6,42-23,1,4.0,nan:00,0.0,D,4006,1903,42,23,0.65,Monday
63,1903-07-04,boxscore,SLB,W,4,1,40-23,1,4.0,nan:00,0.0,D,6215,1903,40,23,0.63,Saturday
64,1903-07-04,boxscore,SLB,W,2,0,41-23,1,4.0,nan:00,0.0,D,9426,1903,41,23,0.64,Saturday
62,1903-07-02,boxscore,CHW,L,2,6,39-23,1,3.0,1:40:00,100.0,D,1750,1903,39,23,0.63,Thursday
61,1903-07-01,boxscore,CHW,W,1,0,39-22,1,3.0,1:30:00,90.0,D,1500,1903,39,22,0.64,Wednesday
60,1903-06-30,boxscore,CHW,L,3,10,38-22,1,3.0,1:37:00,97.0,D,1800,1903,38,22,0.63,Tuesday
59,1903-06-29,boxscore,CHW,W,7,2,38-21,1,3.0,1:42:00,102.0,D,4225,1903,38,21,0.64,Monday
58,1903-06-28,boxscore,SLB,W,3,0,37-21,1,3.0,1:22:00,82.0,D,20000,1903,37,21,0.64,Sunday
57,1903-06-28,boxscore,SLB,W,1,0,36-21,1,3.0,1:43:00,103.0,D,0,1903,36,21,0.63,Sunday
56,1903-06-27,boxscore,SLB,W,6,0,35-21,1,2.5,1:48:00,108.0,D,800,1903,35,21,0.62,Saturday
55,1903-06-25,boxscore,SLB,W,7,1,34-21,1,1.0,1:20:00,80.0,D,2900,1903,34,21,0.62,Thursday
54,1903-06-24,boxscore,DET,L,1,2,33-21,1,1.0,1:31:00,91.0,D,2663,1903,33,21,0.61,Wednesday
53,1903-06-23,boxscore,DET,W,1,0,33-20,1,1.0,1:50:00,110.0,D,3110,1903,33,20,0.62,Tuesday
52,1903-06-21,boxscore,CLE,W,12,7,32-20,1,0.0,2:10:00,130.0,D,6000,1903,32,20,0.62,Sunday
51,1903-06-20,boxscore,CLE,W,5,4,31-20,2,-1.0,1:10:00,70.0,D,8248,1903,31,20,0.61,Saturday
50,1903-06-19,boxscore,CLE,W,5,3,30-20,2,-1.0,1:42:00,102.0,D,2977,1903,30,20,0.6,Friday
49,1903-06-18,boxscore,CLE,L,4,5,29-20,2,-2.0,2:25:00,145.0,D,2713,1903,29,20,0.59,Thursday
48,1903-06-17,boxscore,CLE,W,6,1,29-19,2,-1.5,nan:00,0.0,D,12783,1903,29,19,0.6,Wednesday
47,1903-06-17,boxscore,CLE,L,1,3,28-19,2,-1.5,nan:00,0.0,D,6344,1903,28,19,0.6,Wednesday
46,1903-06-16,boxscore,CLE,L,0,7,28-18,2,-1.0,nan:00,0.0,D,3590,1903,28,18,0.61,Tuesday
45,1903-06-13,boxscore,SLB,W,7,0,28-17,1,0.5,nan:00,0.0,D,7007,1903,28,17,0.62,Saturday
44,1903-06-11,boxscore,SLB,W,2,0,27-17,1,1.0,nan:00,0.0,D,1517,1903,27,17,0.61,Thursday
43,1903-06-10,boxscore,DET,L,0,5,26-17,1,0.0,nan:00,0.0,D,4812,1903,26,17,0.6,Wednesday
42,1903-06-09,boxscore,DET,L,3,7,26-16,1,0.5,nan:00,0.0,D,3882,1903,26,16,0.62,Tuesday
41,1903-06-08,boxscore,DET,W,6,1,26-15,1,1.5,nan:00,0.0,D,4005,1903,26,15,0.63,Monday
40,1903-06-06,boxscore,CHW,W,10,2,25-15,1,1.5,nan:00,0.0,D,10258,1903,25,15,0.62,Saturday
39,1903-06-05,boxscore,CHW,W,10,8,24-15,1,1.0,nan:00,0.0,D,4848,1903,24,15,0.62,Friday
38,1903-06-04,boxscore,CHW,W,10,3,23-15,1,1.0,nan:00,0.0,D,4737,1903,23,15,0.61,Thursday
37,1903-06-03,boxscore,NYY,W,9,3,22-15,1,0.5,1:50:00,110.0,D,2246,1903,22,15,0.59,Wednesday
36,1903-06-02,boxscore,NYY,W,9,0,21-15,1,0.5,1:30:00,90.0,D,2572,1903,21,15,0.58,Tuesday
35,1903-06-01,boxscore,NYY,W,8,2,20-15,1,0.5,1:50:00,110.0,D,3500,1903,20,15,0.57,Monday
34,1903-05-30,boxscore,WSH,W,4,0,19-15,2,-0.5,nan:00,0.0,D,12391,1903,19,15,0.56,Saturday
33,1903-05-30,boxscore,WSH,W,3,2,18-15,2,-0.5,nan:00,0.0,D,4710,1903,18,15,0.55,Saturday
32,1903-05-29,boxscore,WSH,W,7,2,17-15,2,-2.5,nan:00,0.0,D,3578,1903,17,15,0.53,Friday
31,1903-05-28,boxscore,WSH,W,5,4,16-15,4,-2.5,nan:00,0.0,D,2029,1903,16,15,0.52,Thursday
30,1903-05-26,boxscore,CHW,L,2,3,15-15,5,-2.5,1:35:00,95.0,D,2100,1903,15,15,0.5,Tuesday
29,1903-05-24,boxscore,CHW,W,7,0,15-14,4,-1.5,1:40:00,100.0,D,11100,1903,15,14,0.52,Sunday
28,1903-05-23,boxscore,CHW,W,4,1,14-14,5,-2.5,1:35:00,95.0,D,7000,1903,14,14,0.5,Saturday
27,1903-05-22,boxscore,SLB,L,4,6,13-14,6,-3.5,1:23:00,83.0,D,3100,1903,13,14,0.48,Friday
26,1903-05-20,boxscore,SLB,L,3,4,13-13,5,-2.5,1:55:00,115.0,D,2800,1903,13,13,0.5,Wednesday
25,1903-05-19,boxscore,DET,W,3,2,13-12,3,-2.5,1:55:00,115.0,D,2840,1903,13,12,0.52,Tuesday
24,1903-05-18,boxscore,DET,L,1,12,12-12,4,-3.0,1:45:00,105.0,D,900,1903,12,12,0.5,Monday
23,1903-05-16,boxscore,DET,W,9,6,12-11,3,-3.5,2:00:00,120.0,D,8500,1903,12,11,0.52,Saturday
